,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Type
601,United Coconut Planters Bank,14.618014000000002,121.0561395,J.CO Donuts & Coffee,14.620445791514324,121.0542864743778,Donut Shop,Cafe/Tea/Dessert
602,United Coconut Planters Bank,14.618014000000002,121.0561395,Army Navy Burger + Burrito,14.620142175690965,121.05449445359669,Burrito Place,Fast Food
603,United Coconut Planters Bank,14.618014000000002,121.0561395,Tsoko.Nut,14.619816653243976,121.05526488931228,Café,Cafe/Tea/Dessert
604,United Coconut Planters Bank,14.618014000000002,121.0561395,Habanero Kitchen Bar,14.622269498099026,121.05680099883487,Restaurant,Restaurant
605,United Coconut Planters Bank,14.618014000000002,121.0561395,Fred's Revolucion,14.622313286218604,121.05690482818687,Pub,Night Life
606,United Coconut Planters Bank,14.618014000000002,121.0561395,Cibo,14.621255014344127,121.05318491997777,Italian Restaurant,Restaurant
607,United Coconut Planters Bank,14.618014000000002,121.0561395,Bellini's,14.62238143955905,121.05682875518058,Italian Restaurant,Restaurant
608,United Coconut Planters Bank,14.618014000000002,121.0561395,Classic Savory,14.619796415974028,121.05585827835219,Chinese Restaurant,Restaurant
609,United Coconut Planters Bank,14.618014000000002,121.0561395,The Humidor,14.622133732329669,121.0565975874745,Bar,Night Life
610,United Coconut Planters Bank,14.618014000000002,121.0561395,Smart Araneta Coliseum,14.620584283047288,121.05367972341504,Stadium,Entertainment
611,United Coconut Planters Bank,14.618014000000002,121.0561395,Zark's Burgers,14.620434206040805,121.05434961173992,Burger Joint,Fast Food
612,United Coconut Planters Bank,14.618014000000002,121.0561395,Dairy Queen,14.61924674515876,121.05720162391658,Ice Cream Shop,Cafe/Tea/Dessert
613,United Coconut Planters Bank,14.618014000000002,121.0561395,Subway,14.618139732670727,121.056606216195,Sandwich Place,Fast Food
614,United Coconut Planters Bank,14.618014000000002,121.0561395,Sbarro,14.619383732066774,121.0561595142536,Pizza Place,Fast Food
615,United Coconut Planters Bank,14.618014000000002,121.0561395,Farmers Flower Market,14.618660781484461,121.05277722377592,Flower Shop,"Gadgets, Hardware, Toys, etc."
616,United Coconut Planters Bank,14.618014000000002,121.0561395,The Four Strings,14.622033072279512,121.05661881214392,Music Store,"Gadgets, Hardware, Toys, etc."
617,United Coconut Planters Bank,14.618014000000002,121.0561395,Food Exchange Manila,14.620124686387383,121.0544932372894,Buffet,Restaurant
618,United Coconut Planters Bank,14.618014000000002,121.0561395,Dairy Queen,14.619488,121.05450400000001,Ice Cream Shop,Cafe/Tea/Dessert
619,United Coconut Planters Bank,14.618014000000002,121.0561395,Krispy Kreme,14.621439311553926,121.05340953316549,Donut Shop,Cafe/Tea/Dessert
620,United Coconut Planters Bank,14.618014000000002,121.0561395,Starbucks,14.62122996348789,121.05381465882431,Coffee Shop,Cafe/Tea/Dessert
621,United Coconut Planters Bank,14.618014000000002,121.0561395,Gold's Gym,14.619353997992144,121.05385523854473,Gym,Sports & Fitness
622,United Coconut Planters Bank,14.618014000000002,121.0561395,Inasal Chicken Bacolod (ICB),14.620866250691506,121.05433166027069,BBQ Joint,Restaurant
623,United Coconut Planters Bank,14.618014000000002,121.0561395,Fernandina 88 Suites Hotel,14.619155507801366,121.05755178627031,Hotel,Accomodation
624,United Coconut Planters Bank,14.618014000000002,121.0561395,Pet Express,14.618644618261815,121.05546355247498,Pet Store,"Gadgets, Hardware, Toys, etc."
625,United Coconut Planters Bank,14.618014000000002,121.0561395,Farmers Market,14.619126001904242,121.05245368233216,Farmers Market,Convenience Stores and Food Essentials
626,United Coconut Planters Bank,14.618014000000002,121.0561395,Hap Chan,14.620509214114106,121.05600570814065,Chinese Restaurant,Restaurant
627,United Coconut Planters Bank,14.618014000000002,121.0561395,Dampa,14.618983031766325,121.05276667422409,Seafood Restaurant,Restaurant
628,United Coconut Planters Bank,14.618014000000002,121.0561395,Cubao Expo,14.622297850455992,121.05686715288292,Shopping Plaza,"Gadgets, Hardware, Toys, etc."
629,United Coconut Planters Bank,14.618014000000002,121.0561395,Banapple Pies & Cheesecakes,14.62131474759969,121.05362446096687,Bakery,Convenience Stores and Food Essentials
630,United Coconut Planters Bank,14.618014000000002,121.0561395,Peri-Peri Charcoal Chicken & Sauce Bar,14.621332107668266,121.05312452668551,Portuguese Restaurant,Restaurant
631,United Coconut Planters Bank,14.618014000000002,121.0561395,Buddy's Pancit Lucban,14.620054341833885,121.05455150982135,Filipino Restaurant,Restaurant
632,United Coconut Planters Bank,14.618014000000002,121.0561395,Wooden Canvas,14.62206010930341,121.05642914772034,Arts & Crafts Store,Art/Culture/Museum
633,United Coconut Planters Bank,14.618014000000002,121.0561395,Kenny Rogers Roasters,14.620063613315013,121.05527070999337,Diner,Restaurant
634,United Coconut Planters Bank,14.618014000000002,121.0561395,Dairy Queen,14.62123734149786,121.05337065277008,Ice Cream Shop,Cafe/Tea/Dessert
635,United Coconut Planters Bank,14.618014000000002,121.0561395,Blackbeard's Seafood Island,14.620194321018374,121.05567216531792,Seafood Restaurant,Restaurant
636,United Coconut Planters Bank,14.618014000000002,121.0561395,The Coffee Bean & Tea Leaf,14.621723999999999,121.054129,Coffee Shop,Cafe/Tea/Dessert
637,United Coconut Planters Bank,14.618014000000002,121.0561395,Snap Fitness 24-7,14.618261385791989,121.05635265076693,Gym / Fitness Center,Sports & Fitness
638,United Coconut Planters Bank,14.618014000000002,121.0561395,Red Ribbon,14.620402979895482,121.05468034744264,Bakery,Convenience Stores and Food Essentials
639,United Coconut Planters Bank,14.618014000000002,121.0561395,Mister Kabab,14.622394930254547,121.05515612678671,Kebab Restaurant,Restaurant
640,United Coconut Planters Bank,14.618014000000002,121.0561395,Wendy’s,14.620034119576259,121.05457840373178,Fast Food Restaurant,Fast Food
641,United Coconut Planters Bank,14.618014000000002,121.0561395,Subway,14.62104273454725,121.05446577072142,Sandwich Place,Fast Food
642,United Coconut Planters Bank,14.618014000000002,121.0561395,Tous Les Jours,14.620587650927607,121.05412199087787,Bakery,Convenience Stores and Food Essentials
643,United Coconut Planters Bank,14.618014000000002,121.0561395,Va' Pensiero,14.621208933414655,121.05346138824564,Italian Restaurant,Restaurant
644,United Coconut Planters Bank,14.618014000000002,121.0561395,Gong Cha,14.619337,121.05455,Bubble Tea Shop,Cafe/Tea/Dessert
645,United Coconut Planters Bank,14.618014000000002,121.0561395,Dunkin',14.619005343830164,121.05510571920557,Donut Shop,Cafe/Tea/Dessert
646,United Coconut Planters Bank,14.618014000000002,121.0561395,Wendy’s,14.619055,121.05656200000001,Fast Food Restaurant,Fast Food
647,United Coconut Planters Bank,14.618014000000002,121.0561395,National Book Store,14.619625,121.057252,Bookstore,"Gadgets, Hardware, Toys, etc."
648,United Coconut Planters Bank,14.618014000000002,121.0561395,Dunkin',14.619715,121.057045,Donut Shop,Cafe/Tea/Dessert
649,United Coconut Planters Bank,14.618014000000002,121.0561395,Ineng's Special BBQ,14.614769415808391,121.05636055289905,BBQ Joint,Restaurant
650,United Coconut Planters Bank,14.618014000000002,121.0561395,Farmers Garden,14.61834355419442,121.0528028011322,Garden Center,Tourist Destination
651,United Coconut Planters Bank,14.618014000000002,121.0561395,Oyster Boy,14.620471108015009,121.05452410876751,Seafood Restaurant,Restaurant
652,United Coconut Planters Bank,14.618014000000002,121.0561395,Burgoo,14.621350573711018,121.05314770119,American Restaurant,Restaurant
653,United Coconut Planters Bank,14.618014000000002,121.0561395,Gong Cha,14.620659,121.053327,Bubble Tea Shop,Cafe/Tea/Dessert
654,United Coconut Planters Bank,14.618014000000002,121.0561395,HMR,14.619206255529775,121.05367972339438,Department Store,"Gadgets, Hardware, Toys, etc."
655,United Coconut Planters Bank,14.618014000000002,121.0561395,North Park Noodles,14.614135465605905,121.05441843674976,Chinese Restaurant,Restaurant
656,United Coconut Planters Bank,14.618014000000002,121.0561395,Pancake House,14.619399669147006,121.05613819289627,Diner,Restaurant
657,United Coconut Planters Bank,14.618014000000002,121.0561395,Spark Place,14.618254203181856,121.05646524983163,Shopping Mall,"Gadgets, Hardware, Toys, etc."
658,United Coconut Planters Bank,14.618014000000002,121.0561395,Tokyo Tokyo,14.619494409811125,121.05605315647269,Japanese Restaurant,Restaurant
659,United Coconut Planters Bank,14.618014000000002,121.0561395,Jollibee,14.619326897371886,121.0580261768454,Fast Food Restaurant,Fast Food
660,United Coconut Planters Bank,14.618014000000002,121.0561395,Bossing's Grill,14.620109588036373,121.05583188982463,Filipino Restaurant,Restaurant
661,United Coconut Planters Bank,14.618014000000002,121.0561395,Ali Mall Cineplex,14.619612909919715,121.05671024929063,Multiplex,Entertainment
662,United Coconut Planters Bank,14.618014000000002,121.0561395,KFC,14.619212251415298,121.05359356720396,Fast Food Restaurant,Fast Food
663,United Coconut Planters Bank,14.618014000000002,121.0561395,National Book Store,14.620560478183231,121.05288475756092,Bookstore,"Gadgets, Hardware, Toys, etc."
664,United Coconut Planters Bank,14.618014000000002,121.0561395,Chowking,14.61848275116698,121.05644856942196,Chinese Restaurant,Restaurant
665,United Coconut Planters Bank,14.618014000000002,121.0561395,7-Eleven,14.619632806255536,121.0585655272007,Convenience Store,Convenience Stores and Food Essentials
666,United Coconut Planters Bank,14.618014000000002,121.0561395,KFC,14.620673758480587,121.05678322858236,Fast Food Restaurant,Fast Food
667,United Coconut Planters Bank,14.618014000000002,121.0561395,Jollibee,14.620428177715569,121.05675316877016,Fast Food Restaurant,Fast Food
668,United Coconut Planters Bank,14.618014000000002,121.0561395,Ali Mall,14.61967238559014,121.05665445327759,Shopping Mall,"Gadgets, Hardware, Toys, etc."
669,United Coconut Planters Bank,14.618014000000002,121.0561395,North Park Noodles,14.620832820937656,121.05253257591473,Chinese Restaurant,Restaurant
670,United Coconut Planters Bank,14.618014000000002,121.0561395,McDonald's,14.619686922298314,121.05671144637662,Fast Food Restaurant,Fast Food
671,United Coconut Planters Bank,14.618014000000002,121.0561395,Picture City,14.61973948,121.05668219,Photography Lab,Art/Culture/Museum
672,United Coconut Planters Bank,14.618014000000002,121.0561395,Ted's Old Timer La Paz Batchoy,14.620713726493552,121.05664092498436,Noodle House,Restaurant
673,United Coconut Planters Bank,14.618014000000002,121.0561395,Mang Inasal,14.614340947583752,121.054088401001,BBQ Joint,Restaurant
674,United Coconut Planters Bank,14.618014000000002,121.0561395,SM Hypermarket,14.614378040195945,121.0544197447597,Supermarket,Convenience Stores and Food Essentials
675,United Coconut Planters Bank,14.618014000000002,121.0561395,Green Halo,14.622324410853714,121.05677892041308,Vegetarian / Vegan Restaurant,Restaurant
676,United Coconut Planters Bank,14.618014000000002,121.0561395,Mang Inasal,14.614438975486527,121.05568950803864,BBQ Joint,Restaurant
677,United Coconut Planters Bank,14.618014000000002,121.0561395,Bareskin Essence Spa,14.614379518990958,121.05663307417251,Spa,"Cosmetics, Clothes, Beauty and Health Services"
678,United Coconut Planters Bank,14.618014000000002,121.0561395,Oh shoot,14.614225044228027,121.0566981198778,Hobby Shop,"Gadgets, Hardware, Toys, etc."
679,United Coconut Planters Bank,14.618014000000002,121.0561395,Western Appliances,14.61412525177002,121.0566635131836,Furniture / Home Store,"Gadgets, Hardware, Toys, etc."
680,United Coconut Planters Bank,14.618014000000002,121.0561395,Tapsi Boss,14.616246844210513,121.05983773171978,Breakfast Spot,Restaurant
681,Zuellig Pharma,14.498447400000002,121.03786958570274,Mercury Drug,14.500074965079904,121.03826745044191,Pharmacy,Convenience Stores and Food Essentials
682,Zuellig Pharma,14.498447400000002,121.03786958570274,Pizza Hut,14.49604498171309,121.04136276182821,Pizza Place,Fast Food
683,Zuellig Pharma,14.498447400000002,121.03786958570274,Robinsons Supermarket,14.500097028283443,121.03840174185349,Supermarket,Convenience Stores and Food Essentials
684,Zuellig Pharma,14.498447400000002,121.03786958570274,Sparkle Treatment Center Spa and Salon,14.500211398993732,121.03821119024215,Spa,"Cosmetics, Clothes, Beauty and Health Services"
685,Zuellig Pharma,14.498447400000002,121.03786958570274,Miyako Japanese Restaurant,14.502361911711288,121.03981134611134,Japanese Restaurant,Restaurant
686,Zuellig Pharma,14.498447400000002,121.03786958570274,Rendez Vous Cafe,14.496586784908452,121.04173228899843,Café,Cafe/Tea/Dessert
687,Zuellig Pharma,14.498447400000002,121.03786958570274,Monterey Meat Shop,14.502494932270752,121.03916237204008,Butcher,Convenience Stores and Food Essentials
688,Zuellig Pharma,14.498447400000002,121.03786958570274,UPS Mini Mart,14.50230665736252,121.03989907470077,Convenience Store,Convenience Stores and Food Essentials
689,Zuellig Pharma,14.498447400000002,121.03786958570274,Solid Gym,14.50218664745885,121.04024594602801,Gym,Sports & Fitness
690,Zuellig Pharma,14.498447400000002,121.03786958570274,Bamboo Lounge Parañaque,14.502339898406873,121.03998142403358,Japanese Restaurant,Restaurant
691,Philippine Airlines,14.519639699999999,121.014422,Starbucks,14.520246582763331,121.01404559753232,Coffee Shop,Cafe/Tea/Dessert
692,Philippine Airlines,14.519639699999999,121.014422,Café Mary Grace,14.519640053065432,121.0142549784168,Café,Cafe/Tea/Dessert
693,Philippine Airlines,14.519639699999999,121.014422,Ramen Nagi,14.519719935595838,121.01435518320764,Ramen Restaurant,Restaurant
694,Philippine Airlines,14.519639699999999,121.014422,Cebu Pacific (5J) Check-In Area,14.520856838781086,121.01368606897896,Airport Service,Vehicle/Transport Related
695,Philippine Airlines,14.519639699999999,121.014422,Serenitea,14.52208740332874,121.01666690081808,Bubble Tea Shop,Cafe/Tea/Dessert
696,Philippine Airlines,14.519639699999999,121.014422,Starbucks,14.518879277022634,121.01360359645962,Coffee Shop,Cafe/Tea/Dessert
697,Philippine Airlines,14.519639699999999,121.014422,Crema - Manila Marriott Hotel,14.52110840179765,121.01665786304285,Coffee Shop,Cafe/Tea/Dessert
698,Philippine Airlines,14.519639699999999,121.014422,Marriott West Wing - Manila Marriott Hotel,14.52157210908175,121.01818994999971,Hotel,Accomodation
699,Philippine Airlines,14.519639699999999,121.014422,Cru Steakhouse,14.521039552821245,121.01845112913165,Steakhouse,Restaurant
700,Philippine Airlines,14.519639699999999,121.014422,Marriott Cafe,14.520862478561387,121.0186848184372,Asian Restaurant,Restaurant
701,Philippine Airlines,14.519639699999999,121.014422,Yellow Cab Pizza Co.,14.522029687726677,121.0166360944026,Pizza Place,Fast Food
702,Philippine Airlines,14.519639699999999,121.014422,Quan Spa -Manila Marriott Hotel,14.520609533169315,121.01880266366057,Spa,"Cosmetics, Clothes, Beauty and Health Services"
703,Philippine Airlines,14.519639699999999,121.014422,NAIA Terminal 3 Arrival Bay 14 (P2P Bus To Clark),14.520098999999998,121.01488,Airport Service,Vehicle/Transport Related
704,Philippine Airlines,14.519639699999999,121.014422,Starbucks,14.521075228793302,121.01680303165251,Coffee Shop,Cafe/Tea/Dessert
705,Philippine Airlines,14.519639699999999,121.014422,Greatroom - Manila Marriott Hotel,14.520239114297526,121.01871401349185,Cocktail Bar,Night Life
706,Philippine Airlines,14.519639699999999,121.014422,Executive Lounge - Manila Marriott Hotel,14.520587020469133,121.01895902296957,Lounge,Accomodation
707,Philippine Airlines,14.519639699999999,121.014422,Manila Ballroom - Manila Marriott Hotel,14.520423002347489,121.01855896178472,Hotel,Accomodation
708,Philippine Airlines,14.519639699999999,121.014422,Ginzadon,14.519838083620751,121.0187927338285,Japanese Restaurant,Restaurant
709,Philippine Airlines,14.519639699999999,121.014422,Mian - Manila Marriott Hotel,14.520562272161955,121.01885431850157,Asian Restaurant,Restaurant
710,Philippine Airlines,14.519639699999999,121.014422,Maxims Hotel,14.519808938522539,121.01893640358156,Hotel,Accomodation
711,Philippine Airlines,14.519639699999999,121.014422,The Royal Touch Cupcakes,14.519786238300464,121.01838826650845,Cupcake Shop,Cafe/Tea/Dessert
712,Philippine Airlines,14.519639699999999,121.014422,Red Planet Amorsolo,14.516982893376166,121.01292817132405,Hotel,Accomodation
713,Philippine Airlines,14.519639699999999,121.014422,Jamba Juice,14.521207492247786,121.01129186463612,Juice Bar,Cafe/Tea/Dessert
714,Philippine Airlines,14.519639699999999,121.014422,Savoy Hotel,14.523511148376269,121.01262089545868,Hotel,Accomodation
