,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1939,Quiapo,14.59832055,120.98646999329705,Havaianas,14.596383478919485,120.9877021326718,Shoe Store
1940,Quiapo,14.59832055,120.98646999329705,Jollibee,14.601891767307263,120.98799836101625,Fast Food Restaurant
1941,Quiapo,14.59832055,120.98646999329705,Pizza Hut,14.602313429448502,120.9869060802613,Pizza Place
1942,Quiapo,14.59832055,120.98646999329705,Evolve Gym,14.599127389213749,120.99016595588934,Gym / Fitness Center
1943,Quiapo,14.59832055,120.98646999329705,Kiss the Ice (liquid nitrogen ice cream),14.60064185907508,120.99044582287505,Ice Cream Shop
1944,Quiapo,14.59832055,120.98646999329705,KFC,14.60122980168494,120.98909025574153,Fast Food Restaurant
1945,Quiapo,14.59832055,120.98646999329705,Angel's Pizza,14.599164556129127,120.9900241503792,Pizza Place
1946,Quiapo,14.59832055,120.98646999329705,Jay-J's Express,14.599520530907075,120.99055173322726,Filipino Restaurant
1947,Quiapo,14.59832055,120.98646999329705,Wellmanson Accesories- Quiapo,14.598085888385189,120.98225185655012,Hobby Shop
1948,Quiapo,14.59832055,120.98646999329705,Bean Box,14.601005218643284,120.98969348763458,Café
1949,Quiapo,14.59832055,120.98646999329705,Slice n' Dice,14.59915414654304,120.99035207093938,Steakhouse
1950,Intramuros,14.5892552,120.97645948986228,San Agustin Church,14.589455324088966,120.97498681734133,Church
1951,Intramuros,14.5892552,120.97645948986228,Coco Bango Cafe,14.589654088536582,120.97560876266293,Asian Restaurant
1952,Intramuros,14.5892552,120.97645948986228,White Knight Hotel,14.589624513434353,120.97555521552158,Hotel
1953,Intramuros,14.5892552,120.97645948986228,Silahis Art and Artifacts,14.587427057249052,120.97741066410946,Antique Shop
1954,Intramuros,14.5892552,120.97645948986228,Intramuros,14.590311644894106,120.97620964050293,Historic Site
1955,Intramuros,14.5892552,120.97645948986228,Ilustrado,14.587787816836384,120.97745406845469,Spanish Restaurant
1956,Intramuros,14.5892552,120.97645948986228,The Bayleaf Hotel,14.58994540136972,120.97880803445896,Hotel
1957,Intramuros,14.5892552,120.97645948986228,San Agustin Museum,14.589354077071548,120.97503112388246,Monument / Landmark
1958,Intramuros,14.5892552,120.97645948986228,Starbucks,14.588632440973782,120.97587127348288,Coffee Shop
1959,Intramuros,14.5892552,120.97645948986228,Skydeck Lounge,14.589915114487388,120.97875569840025,Roof Deck
1960,Intramuros,14.5892552,120.97645948986228,Cathedral-Basilica of the Immaculate Conception of Manila (Manila Cathedral),14.591567966182167,120.9735918045044,Church
1961,Intramuros,14.5892552,120.97645948986228,Casa Manila,14.589580249672892,120.97529131540159,Historic Site
1962,Intramuros,14.5892552,120.97645948986228,9 Spoons,14.589809786268635,120.97878515797206,Restaurant
1963,Intramuros,14.5892552,120.97645948986228,Barbara's Heritage Restaurant,14.589359559937773,120.97520505997977,Filipino Restaurant
1964,Intramuros,14.5892552,120.97645948986228,Baluarte de San Diego,14.585872941383203,120.97585615695644,Historic Site
1965,Intramuros,14.5892552,120.97645948986228,Bahay Tsinoy: Museum of Chinese in Philippine Life,14.591097125393262,120.97483341050484,History Museum
1966,Intramuros,14.5892552,120.97645948986228,Kainan sa Walls sa Intramuros!,14.59182641650631,120.97816981722845,Asian Restaurant
1967,Intramuros,14.5892552,120.97645948986228,Raffaele,14.589969202292975,120.97885178850288,Italian Restaurant
1968,Intramuros,14.5892552,120.97645948986228,Alyssa's Diner,14.592729216772588,120.97531112234456,Fast Food Restaurant
1969,Intramuros,14.5892552,120.97645948986228,National Commission for Culture and the Arts,14.588686002358388,120.9758396842984,Government Building
1970,Intramuros,14.5892552,120.97645948986228,Cioccolata Churros Cafe,14.589737215638445,120.97883690136537,Café
1971,Intramuros,14.5892552,120.97645948986228,The Manila Collectible Co.,14.59122011247193,120.97411799833752,Gift Shop
1972,Intramuros,14.5892552,120.97645948986228,Ristorante delle Mitre,14.589562425796943,120.97484310915502,Italian Restaurant
1973,Intramuros,14.5892552,120.97645948986228,Bagumbayan Light & Sound Museum,14.5869655015453,120.97529968889646,Museum
1974,Intramuros,14.5892552,120.97645948986228,"Patio Victoria, Intramuros",14.588053029263772,120.9769848534265,Garden
1975,Intramuros,14.5892552,120.97645948986228,Manang's Intramuros Walls,14.591380164654257,120.97830823580816,Filipino Restaurant
1976,Intramuros,14.5892552,120.97645948986228,Faustina's,14.58859608143467,120.97788733429942,Comfort Food Restaurant
1977,Intramuros,14.5892552,120.97645948986228,McDonald's,14.58959724696786,120.9787022901645,Fast Food Restaurant
1978,Intramuros,14.5892552,120.97645948986228,Patio de Conchita,14.591803886052011,120.97424798354147,Restaurant
1979,Intramuros,14.5892552,120.97645948986228,McDonald's,14.592834,120.977772,Fast Food Restaurant
1980,Intramuros,14.5892552,120.97645948986228,McDonald's,14.592964,120.977703,Fast Food Restaurant
1981,Intramuros,14.5892552,120.97645948986228,KFC,14.591969896664677,120.97769763534178,Fast Food Restaurant
1982,Intramuros,14.5892552,120.97645948986228,KFC,14.591824414732388,120.9776752279268,Fast Food Restaurant
1983,Intramuros,14.5892552,120.97645948986228,Beanleaf Intramuros,14.592992014696001,120.97697178560098,Coffee Shop
1984,Intramuros,14.5892552,120.97645948986228,7-Eleven,14.593137,120.977619,Convenience Store
1985,Intramuros,14.5892552,120.97645948986228,casa manila museum,14.589593573161851,120.9750983476069,Museum
1986,Intramuros,14.5892552,120.97645948986228,Liempohan,14.590404800527839,120.97711280044341,BBQ Joint
1987,Intramuros,14.5892552,120.97645948986228,ADAMS,14.589056938499084,120.97801649238563,Arts & Crafts Store
1988,Intramuros,14.5892552,120.97645948986228,Plazuela de Santa Isabel,14.590339717519045,120.97437569089199,Plaza
1989,Intramuros,14.5892552,120.97645948986228,PLM Gym,14.586976064769265,120.97598345614622,Basketball Court
1990,Intramuros,14.5892552,120.97645948986228,7-Eleven,14.591705709006535,120.97777606126172,Convenience Store
1991,Intramuros,14.5892552,120.97645948986228,Tea & Co.,14.591889832465657,120.9744393825531,Tea Room
1992,Santa Cruz (South),14.61707325,120.98377591941718,Dairy Queen,14.61763329733017,120.98573235228837,Ice Cream Shop
1993,Santa Cruz (South),14.61707325,120.98377591941718,Yellow Cab Pizza Co.,14.617569904387851,120.986009574484,Pizza Place
1994,Santa Cruz (South),14.61707325,120.98377591941718,Krispy Kreme,14.617997937030722,120.98527483884547,Donut Shop
1995,Santa Cruz (South),14.61707325,120.98377591941718,Starbucks,14.617887155337085,120.98538160148807,Coffee Shop
1996,Santa Cruz (South),14.61707325,120.98377591941718,Cold Stone Creamery,14.617709254881738,120.98562970652671,Ice Cream Shop
1997,Santa Cruz (South),14.61707325,120.98377591941718,ä Veneto Pizzeria Ristorante,14.618207847500726,120.98521860283232,Italian Restaurant
1998,Santa Cruz (South),14.61707325,120.98377591941718,Bo's Coffee,14.61759147449173,120.985760796399,Coffee Shop
1999,Santa Cruz (South),14.61707325,120.98377591941718,McDonald's,14.616878103583343,120.9829645119099,Fast Food Restaurant
2000,Santa Cruz (South),14.61707325,120.98377591941718,Tim Hortons,14.619361726175782,120.98539638422807,Coffee Shop
2001,Santa Cruz (South),14.61707325,120.98377591941718,Winford Hotel and Casino,14.617545723176663,120.98702536867609,Casino
2002,Santa Cruz (South),14.61707325,120.98377591941718,Adobo Connection,14.618290206795514,120.98523477042458,Filipino Restaurant
2003,Santa Cruz (South),14.61707325,120.98377591941718,Kenny Rogers Roasters,14.617560812080725,120.98595294775888,Diner
2004,Santa Cruz (South),14.61707325,120.98377591941718,Café Mary Grace,14.617820213055735,120.9854373425624,Café
2005,Santa Cruz (South),14.61707325,120.98377591941718,Red Ribbon,14.617671187792666,120.98565148749293,Bakery
2006,Santa Cruz (South),14.61707325,120.98377591941718,Red Table,14.61755920675091,120.98590872012383,Korean Restaurant
2007,Santa Cruz (South),14.61707325,120.98377591941718,Sbarro,14.61766750833219,120.98577998785294,Pizza Place
2008,Santa Cruz (South),14.61707325,120.98377591941718,Country Style,14.618504664291741,120.98522174124592,Bagel Shop
2009,Santa Cruz (South),14.61707325,120.98377591941718,Uniqlo ユニクロ,14.617646171930314,120.98579764470935,Clothing Store
2010,Santa Cruz (South),14.61707325,120.98377591941718,GQ Barbershop,14.617678834870366,120.98572828332597,Salon / Barbershop
2011,Santa Cruz (South),14.61707325,120.98377591941718,Mang Inasal,14.616497395954315,120.9828115920374,BBQ Joint
2012,Santa Cruz (South),14.61707325,120.98377591941718,BonChon Chicken,14.617561416791805,120.98596996888548,Fried Chicken Joint
2013,Santa Cruz (South),14.61707325,120.98377591941718,Mang Inasal,14.61825232093586,120.98523282756524,BBQ Joint
2014,Santa Cruz (South),14.61707325,120.98377591941718,Felymar Special Bibingka,14.614111791589236,120.98335240564955,Filipino Restaurant
2015,Santa Cruz (South),14.61707325,120.98377591941718,Beauty and Butter,14.617682141494393,120.98565778329525,Cosmetics Shop
2016,Santa Cruz (South),14.61707325,120.98377591941718,Mang Inasal,14.61970063275342,120.98497275035687,BBQ Joint
2017,Santa Cruz (South),14.61707325,120.98377591941718,Razon's of Guagua,14.618343569227415,120.98522353839955,Filipino Restaurant
2018,Santa Cruz (South),14.61707325,120.98377591941718,Famous Belgian Waffles,14.618243171278476,120.98523359140738,Bakery
2019,Santa Cruz (South),14.61707325,120.98377591941718,Brow Lounge,14.618190322597082,120.98522742885757,Salon / Barbershop
2020,Santa Cruz (South),14.61707325,120.98377591941718,Carlo's Tsibugan,14.619143184098865,120.98001117867244,Filipino Restaurant
2021,Santa Cruz (South),14.61707325,120.98377591941718,Gong Cha,14.61766632308304,120.98677789960293,Bubble Tea Shop
2022,Malate,14.566364199999999,120.99059444915062,The Barn Manila,14.567441446084857,120.99212374760656,Bar
2023,Malate,14.566364199999999,120.99059444915062,The Coffee Bean & Tea Leaf,14.566539,120.992545,Coffee Shop
2024,Malate,14.566364199999999,120.99059444915062,Noel's Barbeque,14.568286,120.991766,BBQ Joint
2025,Malate,14.566364199999999,120.99059444915062,Starbucks,14.566932,120.992124,Coffee Shop
2026,Malate,14.566364199999999,120.99059444915062,Jus & Jerry's,14.565917287362776,120.99289122761284,Fast Food Restaurant
2027,Malate,14.566364199999999,120.99059444915062,Agno Food Court,14.566392132761651,120.99264473115454,Snack Place
2028,Malate,14.566364199999999,120.99059444915062,M-Bay Health Spa,14.56870543399756,120.99038467021714,Spa
2029,Malate,14.566364199999999,120.99059444915062,Tori Box,14.56638772421792,120.9926318479089,Japanese Restaurant
2030,Malate,14.566364199999999,120.99059444915062,Ichiro,14.566708787264666,120.99291668293269,Japanese Restaurant
2031,Malate,14.566364199999999,120.99059444915062,Suntrust Adriatico Gardens Condominium,14.564447833465419,120.98988665554964,Residential Building (Apartment / Condo)
2032,Malate,14.566364199999999,120.99059444915062,Rap Steaks & Cakes,14.565973891645337,120.99434423784184,Steakhouse
2033,Malate,14.566364199999999,120.99059444915062,Zark's Burgers,14.565115666017997,120.99392559183153,Burger Joint
2034,Malate,14.566364199999999,120.99059444915062,Fully Booked,14.565192673358357,120.99387856252412,Bookstore
2035,Malate,14.566364199999999,120.99059444915062,DLSU AmphiTheatre,14.564477081531049,120.99348869839135,Amphitheater
2036,Malate,14.566364199999999,120.99059444915062,Plato Bar & Restaurant,14.5677235105919,120.9936450842118,Bar
2037,Malate,14.566364199999999,120.99059444915062,Starbucks,14.568545,120.991297,Coffee Shop
2038,Malate,14.566364199999999,120.99059444915062,The Sherwood Place,14.567713201443091,120.99356072742536,Bar
2039,Malate,14.566364199999999,120.99059444915062,Samgyupsalamat,14.565560928802853,120.99513598538712,Korean Restaurant
2040,Malate,14.566364199999999,120.99059444915062,Zark's Burgers,14.565215,120.994266,Burger Joint
2041,Malate,14.566364199999999,120.99059444915062,8065 Bagnet,14.565192548402251,120.99495164367553,Filipino Restaurant
2042,Malate,14.566364199999999,120.99059444915062,Bo's Coffee,14.567285523734984,120.99247355269009,Coffee Shop
2043,Malate,14.566364199999999,120.99059444915062,Chomp Chomp,14.565137794959831,120.99498877651992,Asian Restaurant
2044,Malate,14.566364199999999,120.99059444915062,Subway,14.566544517536567,120.99254963968876,Sandwich Place
2045,Malate,14.566364199999999,120.99059444915062,Bing's Fong Cafe,14.566817697471134,120.993162082433,Café
2046,Malate,14.566364199999999,120.99059444915062,Beach House,14.567289470355373,120.99157627823644,Bar
2047,Malate,14.566364199999999,120.99059444915062,Wai Ying Dimsum,14.566247512471817,120.99344548302155,Dim Sum Restaurant
2048,Malate,14.566364199999999,120.99059444915062,Cafe Noriter,14.564521079408738,120.99437943347357,Café
2049,Malate,14.566364199999999,120.99059444915062,Lunchbox,14.565956068549383,120.99292599094517,Asian Restaurant
2050,Malate,14.566364199999999,120.99059444915062,Gold's Gym,14.566634968302374,120.99223523625774,Gym / Fitness Center
2051,Malate,14.566364199999999,120.99059444915062,Haato,14.56592270028859,120.99292089548474,Japanese Restaurant
2052,Malate,14.566364199999999,120.99059444915062,SM Hypermarket,14.563964033128899,120.99038379402877,Supermarket
2053,Malate,14.566364199999999,120.99059444915062,Hotel Sogo,14.566320989837601,120.98625542471882,Hotel
2054,Malate,14.566364199999999,120.99059444915062,Flipped,14.566683625542494,120.9923909324102,Restaurant
2055,Malate,14.566364199999999,120.99059444915062,Le Mirage de Malate,14.56574066727919,120.98659865358593,Residential Building (Apartment / Condo)
2056,Malate,14.566364199999999,120.99059444915062,Victoria Court Malate,14.566250135352488,120.98754195426778,Hotel
2057,Malate,14.566364199999999,120.99059444915062,Orange & Spices,14.565963677408554,120.99290642462402,Restaurant
2058,Malate,14.566364199999999,120.99059444915062,Red Ribbon,14.562258905095975,120.98988665554964,Bakery
2059,Malate,14.566364199999999,120.99059444915062,Starbucks,14.564181400852211,120.99448639888195,Coffee Shop
2060,Malate,14.566364199999999,120.99059444915062,Milky Moustache Taft Manila,14.566885927822826,120.99307973081086,Café
2061,Malate,14.566364199999999,120.99059444915062,Tinuhog ni Benny,14.565869915734039,120.99453586584575,Asian Restaurant
2062,Malate,14.566364199999999,120.99059444915062,Mont Albo Massage Hut,14.564601588174733,120.99437880705239,Massage Studio
2063,Malate,14.566364199999999,120.99059444915062,RICE: taft ave.,14.567706794417854,120.99365800471504,Breakfast Spot
2064,Malate,14.566364199999999,120.99059444915062,Jollibee,14.569078971933143,120.98872291866806,Fast Food Restaurant
2065,Malate,14.566364199999999,120.99059444915062,Dats Mix,14.564841125739942,120.99407125277136,Diner
2066,Malate,14.566364199999999,120.99059444915062,The Coffee Bean & Tea Leaf,14.56511319492223,120.99380827515026,Coffee Shop
2067,Malate,14.566364199999999,120.99059444915062,Jollibee,14.563160532593294,120.98858620130734,Fast Food Restaurant
2068,Malate,14.566364199999999,120.99059444915062,7-Eleven,14.566848,120.992073,Convenience Store
2069,Malate,14.566364199999999,120.99059444915062,Elorde Boxing Gym,14.56400621233741,120.99452741438759,Gym / Fitness Center
2070,Malate,14.566364199999999,120.99059444915062,Sinangag Express,14.565796371240044,120.994234085083,Breakfast Spot
